CódigodoMunicípio,Município,Estado,AnodeReferência,Tipodeserviço,Naturezajurídica,POP_TOTAL,POP_TOTAL_ESGOTO,POP_TOTAL_AGUA,REGIAO,DIF_AG_2011_2020,DIF_ES_2011_2020,INV_TOTAL,INV_TOTAL_AG,INV_TOTAL_ES,INV_TOTAL_PCP,INV_TOTAL_AG_PCP,INV_TOTAL_ES_PCP,latitude,longitude,COD_IBGE,IDHM,IDHM_RENDA,IDHM_EDUCACAO,IDHM_LONGEVIDADE
130353,Presidente Figueiredo,AM,2020,Água e Esgoto,Autarquia,37193.0,5000.0,15698.0,N,0.2176739074787469,,26048.182174712398,0.0,0.0,0.0,0.0,0.0,-202.981,-600.234,130353,0.647,0.802,0.538,0.627
130356,Rio Preto da Eva,AM,2020,Água         ,Autarquia,34106.0,,16185.0,N,0.05248126372765177,,0.0,0.0,0.0,0.0,0.0,0.0,-27.045,-596.858,130356,0.611,0.785,0.493,0.59
130360,Santa Isabel do Rio Negro,AM,2020,Água         ,Administração pública direta,25865.0,,9772.0,N,0.16690497055393966,,0.0,0.0,0.0,,,,-0.410824,-650.092,130360,0.479,0.737,0.323,0.461
130390,São Paulo de Olivença,AM,2020,Água         ,Sociedade de economia mista com administração pública,40073.0,,13788.0,N,0.09528853759543232,,622244.0930879295,516785.99347719894,0.0,1.057476355650937,0.6933069647892596,0.0,-347.292,-689.646,130390,0.521,0.78,0.386,0.471
130395,São Sebastião do Uatumã,AM,2020,Água         ,Autarquia,14352.0,,13685.0,N,0.6094535725506081,,5141275.334859195,5141275.334859195,0.0,0.0,0.0,0.0,-255.915,-578.731,130395,0.577,0.739,0.464,0.561
130400,Silves,AM,2020,Água         ,Administração pública direta,9230.0,,9171.0,N,0.04008215962441308,,30297.93662,30297.93662,0.0,,,,-281.748,-58.248,130400,0.632,0.791,0.584,0.546
130406,Tabatinga,AM,2020,Água         ,Sociedade de economia mista com administração pública,67182.0,,27360.0,N,0.12705933934448838,,374564.28526661656,258307.60592394302,0.0,0.01508380220892501,0.0,0.0,-42.416,-699.383,130406,0.616,0.769,0.505,0.602
130420,Tefé,AM,2020,Água         ,Autarquia,59547.0,,48516.0,N,0.4074994303805377,,0.0,0.0,0.0,,,,-336.822,-647.193,130420,0.639,0.801,0.511,0.637
130430,Urucará,AM,2020,Água         ,Autarquia,16130.0,,16130.0,N,0.11743939750529542,,8905291.57051406,5605654.143083309,0.0,46.95732734035958,16.86808617482951,0.0,-252.936,-577.538,130430,0.62,0.754,0.575,0.551
130440,Urucurituba,AM,2020,Água         ,Administração pública direta,23585.0,,18932.0,N,-0.1972864108543566,,0.0,0.0,0.0,,,,-312.841,-581.496,130440,0.588,0.776,0.487,0.538
140002,Amajari,RR,2020,Água         ,Sociedade de economia mista com administração pública,13185.0,,2971.0,N,-0.005030329437929415,,0.0,0.0,0.0,,,,364.571,-613.692,140002,0.484,0.815,0.319,0.437
140005,Alto Alegre,RR,2020,Água         ,Sociedade de economia mista com administração pública,15380.0,,6070.0,N,0.034626777211102966,,0.0,0.0,0.0,,,,298.858,-613.072,140005,0.542,0.813,0.379,0.518
140010,Boa Vista,RR,2020,Água e Esgoto,Sociedade de economia mista com administração pública,419652.0,369304.0,410009.0,N,-0.0002022777680323884,0.5868975287995518,169022187.86060083,4911921.581024494,152797856.63131294,,,,282.384,-606.753,140010,0.752,0.816,0.708,0.737
140015,Bonfim,RR,2020,Esgotos      ,Administração pública direta,12557.0,3160.0,,N,,,2819052.4126328137,2819052.4126328137,0.0,,,,336.161,-598.333,140015,0.626,0.809,0.509,0.597
140015,Bonfim,RR,2020,Água         ,Sociedade de economia mista com administração pública,12557.0,,6508.0,N,,,2819052.4126328137,2819052.4126328137,0.0,,,,336.161,-598.333,140015,0.626,0.809,0.509,0.597
140017,Cantá,RR,2020,Água         ,Sociedade de economia mista com administração pública,18799.0,,9300.0,N,8.726588961732729e-05,,0.0,0.0,0.0,,,,260.994,-606.058,140017,0.619,0.803,0.509,0.581
140020,Caracaraí,RR,2020,Esgotos      ,Administração pública direta,22283.0,11477.0,,N,,,0.0,0.0,0.0,,,,182.766,-611.304,140020,0.624,0.78,0.518,0.601
140020,Caracaraí,RR,2020,Água         ,Sociedade de economia mista com administração pública,22283.0,,16120.0,N,,,0.0,0.0,0.0,,,,182.766,-611.304,140020,0.624,0.78,0.518,0.601
140023,Caroebe,RR,2020,Água         ,Sociedade de economia mista com administração pública,10383.0,,5048.0,N,0.011239572563585709,,0.0,0.0,0.0,,,,0.884203,-596.959,140023,0.639,0.791,0.549,0.6
140028,Iracema,RR,2020,Água         ,Sociedade de economia mista com administração pública,12296.0,,6356.0,N,-0.0813944776936778,,0.0,0.0,0.0,,,,218.305,-610.415,140028,0.582,0.81,0.434,0.56
140028,Iracema,RR,2020,Esgotos      ,Administração pública direta,12296.0,3581.0,,N,,,0.0,0.0,0.0,,,,218.305,-610.415,140028,0.582,0.81,0.434,0.56
140030,Mucajaí,RR,2020,Esgotos      ,Administração pública direta,18172.0,10784.0,,N,,,820016.7303085743,820016.7303085743,0.0,,,,243.998,-609.096,140030,0.665,0.813,0.547,0.661
140030,Mucajaí,RR,2020,Água         ,Sociedade de economia mista com administração pública,18172.0,,12120.0,N,,,820016.7303085743,820016.7303085743,0.0,,,,243.998,-609.096,140030,0.665,0.813,0.547,0.661
140040,Normandia,RR,2020,Água         ,Sociedade de economia mista com administração pública,11532.0,,3771.0,N,0.010052488283784022,,0.0,0.0,0.0,,,,38.853,-596.204,140040,0.594,0.801,0.502,0.52
140045,Pacaraima,RR,2020,Água         ,Sociedade de economia mista com administração pública,18913.0,,8183.0,N,0.013054220179525955,,0.0,0.0,0.0,,,,44.799,-611.477,140045,0.65,0.788,0.558,0.624
140047,Rorainópolis,RR,2020,Água         ,Sociedade de economia mista com administração pública,30782.0,,16520.0,N,-0.08856457853608946,,0.0,0.0,0.0,,,,0.939956,-604.389,140047,0.619,0.798,0.519,0.574
140047,Rorainópolis,RR,2020,Esgotos      ,Administração pública direta,30782.0,1010.0,,N,,,0.0,0.0,0.0,,,,0.939956,-604.389,140047,0.619,0.798,0.519,0.574
140050,São João da Baliza,RR,2020,Água         ,Sociedade de economia mista com administração pública,8348.0,,5688.0,N,-0.01420312659113987,,0.0,0.0,0.0,,,,0.951659,-599.133,140050,0.655,0.78,0.587,0.614
140060,São Luiz,RR,2020,Água         ,Sociedade de economia mista com administração pública,8110.0,,6553.0,N,0.002155592349833424,,1141281.68549153,1141281.68549153,0.0,,,,101.019,-600.419,140060,0.649,0.788,0.574,0.605
140070,Uiramutã,RR,2020,Água         ,Sociedade de economia mista com administração pública,10789.0,,1407.0,N,,,0.0,0.0,0.0,,,,460.314,-601.815,140070,0.453,0.766,0.276,0.439
150010,Abaetetuba,PA,2020,Água         ,Sociedade de economia mista com administração pública,159080.0,,20800.0,N,-0.027661175582127606,,0.0,0.0,0.0,0.0,0.0,0.0,-172.183,-488.788,150010,0.628,0.798,0.537,0.579
150013,Abel Figueiredo,PA,2020,Água         ,Empresa privada,7486.0,,6662.0,N,0.7591760423665034,,114576.43072350102,114576.43072350102,0.0,,,,-495.333,-483.933,150013,0.622,0.8,0.481,0.625
150030,Afuá,PA,2020,Água         ,Sociedade de economia mista com administração pública,39567.0,,5100.0,N,-0.0018459609010169076,,0.0,0.0,0.0,0.0,0.0,0.0,-0.154874,-503.861,150030,0.489,0.774,0.311,0.485
150040,Alenquer,PA,2020,Água         ,Sociedade de economia mista com administração pública,57092.0,,7642.0,N,-0.037548028151816876,,3349816.9845739887,3325189.314353989,0.0,0.0,0.0,0.0,-194.623,-547.384,150040,0.564,0.779,0.436,0.529
150050,Almeirim,PA,2020,Água         ,Autarquia,34076.0,,28000.0,N,0.6878385567592298,,0.0,0.0,0.0,0.0,0.0,0.0,-152.904,-525.788,150050,0.642,0.809,0.497,0.659
150060,Altamira,PA,2020,Água e Esgoto,Administração pública direta,115969.0,37108.0,37108.0,N,0.21336675286355442,,5549369.918660206,3737878.235386531,0.0,,,,-320.407,-52.21,150060,0.665,0.811,0.548,0.662
150070,Anajás,PA,2020,Água         ,Sociedade de economia mista com administração pública,29688.0,,1635.0,N,-0.007887566447768599,,0.0,0.0,0.0,0.0,0.0,0.0,-0.996811,-499.354,150070,0.484,0.774,0.29,0.506
150080,Ananindeua,PA,2020,Água e Esgoto,Sociedade de economia mista com administração pública,535547.0,12746.0,181000.0,N,0.07069340228177573,,82787557.59430777,74742886.62699822,0.0,33.09129320115695,30.564941340349215,0.0,-136.391,-483.743,150080,0.718,0.821,0.658,0.684
150080,Ananindeua,PA,2020,Esgotos      ,Administração pública direta,535547.0,148887.0,,N,,0.2542092477410946,82787557.59430777,74742886.62699822,0.0,,,,-136.391,-483.743,150080,0.718,0.821,0.658,0.684
150090,Augusto Corrêa,PA,2020,Água         ,Sociedade de economia mista com administração pública,46471.0,,2273.0,N,-0.004822679729462029,,0.0,0.0,0.0,0.0,0.0,0.0,-105.109,-466.147,150090,0.52,0.772,0.38,0.48
150100,Aveiro,PA,2020,Água         ,Administração pública direta,16404.0,,5753.0,N,0.3017949197704907,,0.0,0.0,0.0,,,,-360.841,-553.199,150100,0.541,0.748,0.45,0.47
150110,Bagre,PA,2020,Água         ,Administração pública direta,31325.0,,13994.0,N,-0.05407572256708876,,0.0,0.0,0.0,,,,-190.057,-501.987,150110,0.471,0.777,0.28,0.481
150120,Baião,PA,2020,Água         ,Administração pública direta,48459.0,,31570.0,N,0.20474273551396743,,0.0,0.0,0.0,,,,-279.021,-496.694,150120,0.578,0.77,0.467,0.538
150130,Barcarena,PA,2020,Água e Esgoto,Empresa privada,127027.0,14432.0,46172.0,N,-0.28799679004816287,,17990715.655174118,11680062.846983824,2455434.917395802,57.24521463940737,30.582940792115064,10.143906256150267,-151.187,-486.195,150130,0.662,0.801,0.564,0.643
150140,Belém,PA,2020,Água e Esgoto,Sociedade de economia mista com administração pública,1499641.0,257045.0,1100836.0,N,0.5700037194816929,0.1542509756451104,649626609.1954287,574914639.9098736,36802172.05788375,157.5869873589746,129.3350622915751,16.73743474604922,-14.554,-484.898,150140,0.746,0.822,0.673,0.751
150145,Belterra,PA,2020,Água         ,Administração pública direta,17839.0,,12158.0,N,-0.052525908121655474,,0.0,0.0,0.0,,,,-263.609,-549.374,150145,0.588,0.775,0.478,0.548
150150,Benevides,PA,2020,Água         ,Administração pública direta,63768.0,,51026.0,N,0.11864146432943978,,0.0,0.0,0.0,,,,-136.183,-482.434,150150,0.665,0.798,0.592,0.623
150157,Bom Jesus do Tocantins,PA,2020,Água         ,Empresa privada,17118.0,,9113.0,N,-0.26781831554386404,,723274.9520206462,671888.1616603462,0.0,6.934315340577171,6.811631031662578,0.0,-50.424,-486.047,150157,0.589,0.777,0.437,0.601
150170,Bragança,PA,2020,Água         ,Sociedade de economia mista com administração pública,128914.0,,17514.0,N,-0.0513107448471643,,0.0,0.0,0.0,0.0,0.0,0.0,-106.126,-467.826,150170,0.6,0.755,0.486,0.589
150172,Brasil Novo,PA,2020,Água         ,Administração pública direta,14983.0,,13716.0,N,0.43678581043534737,,0.0,0.0,0.0,,,,-329.792,-52.534,150172,0.613,0.809,0.451,0.632
150175,Brejo Grande do Araguaia,PA,2020,Água         ,Administração pública direta,7368.0,,7368.0,N,0.08456250417139421,,0.0,0.0,0.0,,,,-569.822,-484.103,150175,0.591,0.743,0.473,0.588
150178,Breu Branco,PA,2020,Água         ,Sociedade de economia mista com administração pública,67332.0,,4988.0,N,0.009859472614330594,,0.0,0.0,0.0,0.0,0.0,0.0,-377.191,-495.735,150178,0.568,0.781,0.422,0.555
150180,Breves,PA,2020,Água         ,Sociedade de economia mista com administração pública,103497.0,,25686.0,N,-0.02053525713138249,,16690986.40544378,15922278.899919897,0.0,42.25629602790419,41.648394349594675,0.0,-168.036,-504.791,150180,0.503,0.778,0.312,0.524
150195,Cachoeira do Piriá,PA,2020,Água         ,Administração pública direta,34609.0,,14523.0,N,0.17144962519180384,,0.0,0.0,0.0,,,,-175.974,-465.459,150195,0.473,0.779,0.303,0.449
150200,Cachoeira do Arari,PA,2020,Água         ,Sociedade de economia mista com administração pública,24064.0,,2813.0,N,-0.038913207793175864,,0.0,0.0,0.0,0.0,0.0,0.0,-101.226,-489.503,150200,0.546,0.778,0.398,0.525
150210,Cametá,PA,2020,Água         ,Autarquia,139364.0,,136390.0,N,0.29274609536204244,,969584.6255258332,876820.7001632332,0.0,1.2980497115467409,0.6465084239832382,0.0,-224.295,-494.979,150210,0.577,0.754,0.474,0.538
150215,Canaã dos Carajás,PA,2020,Água e Esgoto,Autarquia,38103.0,25000.0,29561.0,N,-0.202842022144182,,9778043.918837627,7489017.816983958,1948083.4155570215,0.0,0.0,0.0,-649.659,-498.776,150215,0.673,0.801,0.569,0.67
150220,Capanema,PA,2020,Água         ,Sociedade de economia mista com administração pública,69431.0,,8821.0,N,0.08376667200786911,,0.0,0.0,0.0,0.0,0.0,0.0,-120.529,-471.778,150220,0.655,0.794,0.58,0.61
150230,Capitão Poço,PA,2020,Água         ,Sociedade de economia mista com administração pública,54425.0,,10619.0,N,0.005359000803410702,,0.0,0.0,0.0,0.0,0.0,0.0,-174.785,-470.629,150230,0.548,0.747,0.385,0.573
150240,Castanhal,PA,2020,Água e Esgoto,Sociedade de economia mista com administração pública,203251.0,1477.0,43900.0,N,-0.017340072186456085,,32680429.047554057,32033016.934736677,0.0,100.26560750008609,98.11983045593871,0.0,-129.797,-479.167,150240,0.673,0.8,0.582,0.654
150270,Conceição do Araguaia,PA,2020,Água         ,Sociedade de economia mista com administração pública,47991.0,,22600.0,N,0.010550709959922466,,0.0,0.0,0.0,0.0,0.0,0.0,-826.136,-492.689,150270,0.64,0.77,0.54,0.631
150275,Concórdia do Pará,PA,2020,Água         ,Administração pública direta,33781.0,,20100.0,N,0.12408739760479665,,0.0,0.0,0.0,,,,-199.238,-479.422,150275,0.566,0.741,0.438,0.56
150276,Cumaru do Norte,PA,2020,Água         ,Administração pública direta,13761.0,,3972.0,N,-0.3063672149222986,,0.0,0.0,0.0,,,,-781.097,-507.698,150276,0.55,0.795,0.33,0.635
150277,Curionópolis,PA,2020,Água         ,Empresa privada,17846.0,,12059.0,N,0.28038576161649614,,6613854.149173494,6323876.987537086,1802.2739540514501,32.401957861705704,31.648570548021965,0.024429003698307743,-609.965,-496.068,150277,0.636,0.809,0.536,0.592
150280,Curralinho,PA,2020,Água         ,Administração pública direta,34994.0,,9118.0,N,-0.4151666998439866,,0.0,0.0,0.0,,,,-181.179,-497.952,150280,0.502,0.769,0.323,0.508
150285,Curuá,PA,2020,Água         ,Administração pública direta,14587.0,,6882.0,N,0.2112309969920746,,0.0,0.0,0.0,,,,-188.775,-551.168,150285,0.578,0.78,0.495,0.501
150290,Curuçá,PA,2020,Água         ,Administração pública direta,40584.0,,40580.0,N,0.5281114890352955,,0.0,0.0,0.0,,,,-0.733214,-478.515,150290,0.582,0.758,0.48,0.542
150293,Dom Eliseu,PA,2020,Água         ,Autarquia,60469.0,,37910.0,N,0.5554714114877045,,13102333.13144904,12650331.379082717,0.0,,,,-419.944,-478.245,150293,0.615,0.763,0.502,0.606
150293,Dom Eliseu,PA,2020,Água         ,Sociedade de economia mista com administração pública,60469.0,,7801.0,N,-0.49792455638426303,,13102333.13144904,12650331.379082717,0.0,0.0,0.0,0.0,-419.944,-478.245,150293,0.615,0.763,0.502,0.606
150295,Eldorado do Carajás,PA,2020,Água         ,Empresa privada,33940.0,,19170.0,N,0.3259143437961368,,4077495.5490573263,3778662.9579943833,2466.7777388121003,4.694622863877431,4.601438126104891,0.0,-610.389,-493.553,150295,0.56,0.757,0.405,0.572
150300,Faro,PA,2020,Água         ,Sociedade de economia mista com administração pública,7070.0,,5200.0,N,0.09418289326487983,,0.0,0.0,0.0,0.0,0.0,0.0,-216.805,-567.405,150300,0.563,0.756,0.47,0.501
150309,Goianésia do Pará,PA,2020,Água e Esgoto,Administração pública direta,41081.0,1600.0,10000.0,N,-0.4920805885719202,,0.0,0.0,0.0,,,,-384.338,-490.974,150309,0.56,0.743,0.404,0.585
150310,Gurupá,PA,2020,Água         ,Autarquia,33755.0,,11000.0,N,0.08245611468707276,,0.0,0.0,0.0,0.0,0.0,0.0,-141.412,-516.338,150310,0.509,0.777,0.333,0.51
150330,Igarapé-Miri,PA,2020,Água         ,Sociedade de economia mista com administração pública,63036.0,,4600.0,N,-0.048209456721414315,,2686909.348848068,2546809.3739989754,0.0,0.0,0.0,0.0,-197.533,-489.575,150330,0.547,0.77,0.413,0.514
150340,Inhangapi,PA,2020,Água         ,Sociedade de economia mista com administração pública,11861.0,,2801.0,N,0.07242142373733432,,0.0,0.0,0.0,0.0,0.0,0.0,-14.349,-479.114,150340,0.572,0.748,0.456,0.55
150360,Itaituba,PA,2020,Água         ,Sociedade de economia mista com administração pública,101395.0,,8700.0,N,0.015795678290791135,,19321243.729816195,18986171.12268193,0.0,0.0,0.0,0.0,-42.667,-559.926,150360,0.64,0.8,0.51,0.644
150370,Itupiranga,PA,2020,Água e Esgoto,Empresa privada,53355.0,500.0,4835.0,N,0.06613607947234516,,2594518.4205198754,2538414.124991694,56104.295528181996,,,,-513.272,-493.358,150370,0.528,0.746,0.364,0.543
150375,Jacareacanga,PA,2020,Água         ,Administração pública direta,7590.0,,4200.0,N,0.28267136206206117,,0.0,0.0,0.0,,,,-621.469,-577.544,150375,0.505,0.8,0.279,0.577
150380,Jacundá,PA,2020,Água         ,Sociedade de economia mista com administração pública,59842.0,,13077.0,N,-0.023163729774246633,,0.0,0.0,0.0,0.0,0.0,0.0,-444.617,-491.153,150380,0.622,0.752,0.509,0.628
150390,Juruti,PA,2020,Água         ,Administração pública direta,58960.0,,40000.0,N,0.5744431094827912,,0.0,0.0,0.0,,,,-216.347,-560.889,150390,0.592,0.756,0.501,0.547
150400,Limoeiro do Ajuru,PA,2020,Água         ,Sociedade de economia mista com administração pública,29282.0,,5530.0,N,-0.02148482990602335,,0.0,0.0,0.0,0.0,0.0,0.0,-18.985,-493.903,150400,0.541,0.754,0.425,0.493
150405,Mãe do Rio,PA,2020,Água         ,Administração pública direta,30235.0,,10000.0,N,-0.1496845293127912,,0.0,0.0,0.0,,,,-205.683,-475.601,150405,0.599,0.763,0.458,0.615
150410,Magalhães Barata,PA,2020,Água         ,Sociedade de economia mista com administração pública,8573.0,,4001.0,N,-0.015874638332342372,,0.0,0.0,0.0,0.0,0.0,0.0,-0.803391,-476.014,150410,0.597,0.801,0.507,0.524
150420,Marabá,PA,2020,Água e Esgoto,Sociedade de economia mista com administração pública,283542.0,2090.0,94600.0,N,0.015276969814688734,,101259868.3205466,64143969.54390827,33859952.07658564,0.9260341677776133,0.0,0.861815498233066,-538.075,-491.327,150420,0.668,0.785,0.564,0.673
150440,Marapanim,PA,2020,Água         ,Sociedade de economia mista com administração pública,28450.0,,9600.0,N,-0.0017808583676888201,,0.0,0.0,0.0,0.0,0.0,0.0,-0.714702,-477.034,150440,0.609,0.76,0.521,0.57
150442,Marituba,PA,2020,Água e Esgoto,Sociedade de economia mista com administração pública,133685.0,14250.0,41000.0,N,0.1471306467948657,,22179941.41127757,18889429.62790611,1406791.994220537,25.55715899315555,24.603678797172456,0.0,-136.002,-483.421,150442,0.676,0.793,0.628,0.621
150445,Medicilândia,PA,2020,Água         ,Administração pública direta,31975.0,,19860.0,N,0.20721785439773155,,0.0,0.0,0.0,,,,-344.637,-528.875,150445,0.582,0.8,0.408,0.605
150450,Melgaço,PA,2020,Água         ,Administração pública direta,27890.0,,6187.0,N,-0.39927445894193403,,0.0,0.0,0.0,,,,-18.032,-507.149,150450,0.418,0.776,0.207,0.454
150460,Mocajuba,PA,2020,Água         ,Sociedade de economia mista com administração pública,31530.0,,8730.0,N,-0.09824488625580036,,0.0,0.0,0.0,0.0,0.0,0.0,-25.831,-495.042,150460,0.575,0.754,0.467,0.539
150470,Moju,PA,2020,Água         ,Sociedade de economia mista com administração pública,83182.0,,6765.0,N,-0.034067169348433,,26229937.15123792,25608737.86632864,0.0,83.57873253828953,82.68070171431319,0.0,-188.993,-487.668,150470,0.547,0.757,0.375,0.578
