CódigodoMunicípio,Município,Estado,AnodeReferência,Naturezajurídica,POP_TOTAL,REGIAO,PERCENT_AG,PERCENT_ES,INVESTIMENTO_TOTAL_ATUAL2020_y,INVESTIMENTO_TOTAL_AG_ATUAL2020_y,INVESTIMENTO_TOTAL_ES_ATUAL2020_y,INVESTIMENTO_TOTAL_ATUAL2020_PCP,INVESTIMENTO_TOTAL_AG_ATUAL2020_PCP,INVESTIMENTO_TOTAL_ES_ATUAL2020_PCP
314350,Morada Nova de Minas,MG,2020,Sociedade de economia mista com administração pública,8910.0,SE,0.7390572390572391,0.5142536475869809,3307862.2541317944,480131.675032373,2153315.324631548,31.506848484848486,13.904708193041525,15.135923681257013
314360,Morro da Garça,MG,2020,Sociedade de economia mista com administração pública,2437.0,SE,0.5478046778826426,,179173.9590593658,118021.13376846665,0.0,9.703729995896595,7.321928600738613,0.0
314370,Morro do Pilar,MG,2020,Administração pública direta,3153.0,SE,0.7592768791627021,,0.0,0.0,0.0,,,
314380,Munhoz,MG,2020,Sociedade de economia mista com administração pública,5994.0,SE,0.545045045045045,,342577.1187933724,205443.69601733875,0.0,9.340548882215549,7.085078411745078,0.0
314380,Munhoz,MG,2020,Administração pública direta,5994.0,SE,,1.0,342577.1187933724,205443.69601733875,0.0,,,
314390,Muriaé,MG,2020,Autarquia,109392.0,SE,0.9251682024279655,0.9251682024279655,29810414.30730996,17461743.47661988,8210971.249998599,40.62724358271171,19.24615447199064,6.809345564575106
314400,Mutum,MG,2020,Sociedade de economia mista com administração pública,26961.0,SE,0.43125254997960016,0.28804569563443494,2566716.6865728893,1753822.5567716989,402590.693130073,13.189522272912727,9.497030154667854,2.283456103260265
314410,Muzambinho,MG,2020,Sociedade de economia mista com administração pública,20545.0,SE,0.765587734241908,,7613337.297248778,2585884.4880251475,6912.2,12.920283280603552,9.494901922608907,0.3364419566804575
314410,Muzambinho,MG,2020,Administração pública direta,20545.0,SE,,0.9247992212217084,7613337.297248778,2585884.4880251475,6912.2,,,
314420,Nacip Raydan,MG,2020,Sociedade de economia mista com administração pública,3220.0,SE,0.5434782608695652,,223769.36768318323,81496.86235140475,0.0,6.5361521739130435,4.963108695652173,0.0
314430,Nanuque,MG,2020,Sociedade de economia mista com administração pública,40665.0,SE,0.8102545186278126,0.6065412516906431,24512112.225948565,3629851.585078946,17041450.441692296,22.225880240993483,16.306503381286117,3.537766383868191
314435,Naque,MG,2020,Administração pública direta,7051.0,SE,,0.7607431569990072,426412.5304320763,274639.58589329803,0.0,,,
314435,Naque,MG,2020,Sociedade de economia mista com administração pública,7051.0,SE,0.8522195433271876,,426412.5304320763,274639.58589329803,0.0,9.882610977166358,7.590679336264359,0.0
314440,Natércia,MG,2020,Sociedade de economia mista com administração pública,4728.0,SE,0.5807952622673435,0.44945008460236885,1174868.503113285,201572.6176589722,832561.2383843649,15.568587140439933,10.851431895093063,1.9750634517766499
314450,Nazareno,MG,2020,Sociedade de economia mista com administração pública,8660.0,SE,0.6389145496535796,,955593.781351644,769414.1272523785,0.0,59.22498383371824,56.43495381062356,0.0
314450,Nazareno,MG,2020,Administração pública direta,8660.0,SE,,0.7621247113163973,955593.781351644,769414.1272523785,0.0,,,
314460,Nepomuceno,MG,2020,Autarquia,26826.0,SE,0.9319317080444345,0.9319317080444345,3022322.76974239,2981539.761652437,0.0,15.509051666293894,15.509051666293894,0.0
314465,Ninheira,MG,2020,Sociedade de economia mista com administração pública,10326.0,SE,0.268545419329847,,787961.095580953,397373.87915656524,0.0,16.548854348247144,15.114164245593646,0.0
314467,Nova Belém,MG,2020,Empresa pública,3128.0,SE,0.3938618925831202,0.3510230179028133,0.0,0.0,0.0,,,
314470,Nova Era,MG,2020,Administração pública direta,17551.0,SE,1.0,1.0,0.0,0.0,0.0,,,
314480,Nova Lima,MG,2020,Sociedade de economia mista com administração pública,96157.0,SE,0.9323918175483844,0.2180600476304377,42194216.38049245,29487728.147317126,8379979.893384024,26.72631352891625,13.860310741807668,9.915511091236208
314490,Nova Módica,MG,2020,Sociedade de economia mista com administração pública,3573.0,SE,0.6453960257486706,0.5127343968653792,3288670.433231397,196963.06799441364,2983131.4140357208,90.81732717604254,9.157318779736915,79.40742793171005
314500,Nova Ponte,MG,2020,Administração pública direta,15800.0,SE,0.8578481012658228,0.8578481012658228,0.0,0.0,0.0,,,
314505,Nova Porteirinha,MG,2020,Sociedade de economia mista com administração pública,7497.0,SE,0.5611577964519141,0.2315592903828198,695146.3020088649,374558.91222400655,126992.98660072288,16.17607843137255,12.056797385620914,1.9028638121915433
314510,Nova Resende,MG,2020,Sociedade de economia mista com administração pública,16832.0,SE,0.5579847908745247,,23108200.024389826,11120692.845326884,3906733.339001402,188.8701467442966,180.26088640684412,6.570529348859315
314520,Nova Serrana,MG,2020,Administração pública direta,105520.0,SE,0.035538286580742984,0.003316906747536012,64022431.89041117,23738338.956337854,37446744.19654399,,,
314520,Nova Serrana,MG,2020,Sociedade de economia mista com administração pública,105520.0,SE,0.7540181956027293,0.7288949962092495,64022431.89041117,23738338.956337854,37446744.19654399,26.838431197877178,21.161021038665655,3.28080913570887
314530,Novo Cruzeiro,MG,2020,Sociedade de economia mista com administração pública,31335.0,SE,0.3077708632519547,0.22300941439285143,1917870.1780813467,1069885.1395805096,536968.7395748624,14.097677995851285,9.314730173926918,3.99091910004787
314530,Novo Cruzeiro,MG,2020,Empresa pública,31335.0,SE,0.10068613371629169,0.0983883835966172,1917870.1780813467,1069885.1395805096,536968.7395748624,,,
314535,Novo Oriente de Minas,MG,2020,Empresa pública,10778.0,SE,0.40081647801076264,0.38040452774169603,0.0,0.0,0.0,,,
314537,Novorizonte,MG,2020,Empresa pública,5324.0,SE,0.6177685950413223,0.09748309541697972,0.0,0.0,0.0,,,
314540,Olaria,MG,2020,Administração pública direta,1720.0,SE,1.0,1.0,0.0,0.0,0.0,,,
314545,Olhos-d Água,MG,2020,Empresa pública,6171.0,SE,0.5875871009560849,,0.0,0.0,0.0,,,
314550,Olímpio Noronha,MG,2020,Administração pública direta,2809.0,SE,0.8878604485582058,0.8878604485582058,0.0,0.0,0.0,,,
314560,Oliveira,MG,2020,Autarquia,41840.0,SE,1.0,1.0,24886055.004543956,7808072.094568044,12813017.066869982,25.246533699808793,15.08311137667304,9.65150310707457
314570,Oliveira Fortes,MG,2020,Sociedade de economia mista com administração pública,2130.0,SE,0.568075117370892,,272468.9283676315,237391.25415454278,0.0,22.469150234741786,20.371971830985917,0.0
314570,Oliveira Fortes,MG,2020,Administração pública direta,2130.0,SE,,1.0,272468.9283676315,237391.25415454278,0.0,,,
314580,Onça de Pitangui,MG,2020,Administração pública direta,3152.0,SE,,0.5517131979695431,90009.480120339,55604.94569327933,0.0,,,
314580,Onça de Pitangui,MG,2020,Sociedade de economia mista com administração pública,3152.0,SE,0.4847715736040609,,90009.480120339,55604.94569327933,0.0,3.7777696700507617,2.6776459390862946,0.0
314585,Oratórios,MG,2020,Administração pública direta,4663.0,SE,0.7214239759811281,0.7214239759811281,0.0,0.0,0.0,,,
314587,Orizânia,MG,2020,Sociedade de economia mista com administração pública,8079.0,SE,0.3000371333085778,,300041.5047784916,126294.23071412073,0.0,4.198947889590296,3.332361678425548,0.0
314587,Orizânia,MG,2020,Administração pública direta,8079.0,SE,,1.0,300041.5047784916,126294.23071412073,0.0,,,
314590,Ouro Branco,MG,2020,Sociedade de economia mista com administração pública,39867.0,SE,0.8753104071036195,0.8514560915042516,5647006.405756738,1944369.9143514733,2361261.348497213,38.70659768731031,12.296812150400081,23.879357112398726
314600,Ouro Fino,MG,2020,Autarquia,33791.0,SE,1.0,1.0,14362229.873499572,6357857.467475671,635061.2187577346,75.88135598236217,50.58918084697109,0.0
314610,Ouro Preto,MG,2020,Empresa privada,74558.0,SE,0.9499986587623058,0.6369940180798841,29402611.357698273,20753543.963428035,3885609.431746525,127.44444593470855,56.51107862335363,8.593390380643257
314620,Ouro Verde de Minas,MG,2020,Sociedade de economia mista com administração pública,5914.0,SE,0.5782888062225229,0.5258708150152182,2373493.7382277204,689795.5453635134,1571142.093268491,14.7940818397024,10.258327696990193,2.9108099425093
314625,Padre Carvalho,MG,2020,Empresa pública,6423.0,SE,0.5934921376303908,0.5920909232445898,1469460.0961771412,506447.0225638353,891939.5285038875,,,
314630,Padre Paraíso,MG,2020,Sociedade de economia mista com administração pública,20252.0,SE,0.5391566265060241,,1524357.7892542372,1202499.47545389,7465.81,6.959870136282837,5.103108828757653,0.36864556587003755
314640,Paineiras,MG,2020,Sociedade de economia mista com administração pública,4462.0,SE,0.738682205289108,,382164.11541614647,199719.70783056476,70713.3,26.140363065889737,7.542917974002689,15.847893321380548
314650,Pains,MG,2020,Autarquia,8296.0,SE,0.9965043394406943,0.8458293153326905,1716294.1669248112,1122208.8947431054,485792.107229861,36.70369696239151,7.560872709739634,29.14282425265188
314655,Pai Pedro,MG,2020,Sociedade de economia mista com administração pública,6094.0,SE,0.26534296028880866,,867301.3131531794,747441.3047878705,57244.44,15.070946832950444,4.722664916311126,9.393574007220217
314670,Palma,MG,2020,Sociedade de economia mista com administração pública,6611.0,SE,0.7180456814400242,,818012.6836441332,675017.5101968072,0.0,69.81588261987596,67.13549689910755,0.0
314670,Palma,MG,2020,Administração pública direta,6611.0,SE,,0.9075782786265315,818012.6836441332,675017.5101968072,0.0,,,
314675,Palmópolis,MG,2020,Sociedade de economia mista com administração pública,5349.0,SE,0.7457468685735652,,907277.3892325585,529318.5620240429,0.0,16.102327537857544,13.177244344737334,0.0
314675,Palmópolis,MG,2020,Administração pública direta,5349.0,SE,,0.5795475789867265,907277.3892325585,529318.5620240429,0.0,,,
314690,Papagaios,MG,2020,Administração pública direta,15800.0,SE,1.0,0.840886075949367,0.0,0.0,0.0,,,
314700,Paracatu,MG,2020,Sociedade de economia mista com administração pública,93862.0,SE,0.8133216850269545,0.7303168481387569,53512361.913953565,13884705.257122945,36781515.298411615,24.458579510344975,15.841661588289192,6.304232596791033
314710,Pará de Minas,MG,2020,Empresa privada,94808.0,SE,1.0,0.9912665597839845,114895440.99839391,62904175.191756114,26475849.01378164,96.72804794954011,33.15202915365792,31.343458146991814
314720,Paraguaçu,MG,2020,Empresa privada,21605.0,SE,0.823837074751215,0.823837074751215,2119761.317758355,107274.35,164232.42,14.119498727146494,4.965255727840778,7.6015931497338585
314730,Paraisópolis,MG,2020,Autarquia,21221.0,SE,0.9943923472032421,0.9886433250082466,1504738.0600139606,1504738.0600139606,0.0,34.43326280571132,34.43326280571132,0.0
314740,Paraopeba,MG,2020,Administração pública direta,24700.0,SE,,0.8785425101214575,5554202.311995579,4712087.293006134,19285.45,,,
314740,Paraopeba,MG,2020,Sociedade de economia mista com administração pública,24700.0,SE,0.8144939271255061,,5554202.311995579,4712087.293006134,19285.45,10.016395141700405,6.826623886639675,0.7807874493927126
314750,Passabém,MG,2020,Sociedade de economia mista com administração pública,1633.0,SE,0.5927740355174526,0.3049601959583588,137688.02845207913,68130.07929029746,24213.998807623648,13.922896509491734,10.157532149418248,1.3826699326393141
314770,Passa Tempo,MG,2020,Sociedade de economia mista com administração pública,8057.0,SE,0.758098547846593,,572743.1606582511,383117.94964456605,0.0,11.213652724339083,8.426301352860866,0.0
314770,Passa Tempo,MG,2020,Administração pública direta,8057.0,SE,,0.7789499813826486,572743.1606582511,383117.94964456605,0.0,,,
314780,Passa-Vinte,MG,2020,Administração pública direta,2031.0,SE,1.0,,0.0,0.0,0.0,,,
314790,Passos,MG,2020,Autarquia,115337.0,SE,0.9487415139981099,0.9396897786486557,41586163.53445402,31155889.080597073,7340351.728593861,34.92434890798269,30.730879856420753,2.875152379548627
314795,Patis,MG,2020,Sociedade de economia mista com administração pública,6002.0,SE,0.37870709763412197,,1159309.0804763439,480970.3362051309,10408.08,10.17666777740753,7.166671109630124,1.7341019660113295
314800,Patos de Minas,MG,2020,Sociedade de economia mista com administração pública,153585.0,SE,0.8836930689846013,0.873613959696585,64283991.6023033,13662906.471936168,44184801.723790444,39.60519751277794,10.006379073477227,26.206133151023863
314810,Patrocínio,MG,2020,Autarquia,91449.0,SE,1.0,1.0,22513108.57146865,14990120.84523518,6941083.674035399,25.931872628459576,13.57994095069383,12.152179028748263
314820,Patrocínio do Muriaé,MG,2020,Sociedade de economia mista com administração pública,5715.0,SE,0.8097987751531058,,374339.8764767907,236976.5651991477,6912.2,12.09190201224847,8.058733158355206,1.2094838145231845
314830,Paula Cândido,MG,2020,Sociedade de economia mista com administração pública,9584.0,SE,0.5387103505843072,,365447.1307705731,236979.34417556753,6912.2,7.214713063439065,4.853694699499165,0.7212228714524207
314840,Paulistas,MG,2020,Sociedade de economia mista com administração pública,4812.0,SE,0.4848295926849543,,254777.1019102075,167664.30799791348,7465.81,7.698499584372402,4.727680798004987,1.5514983374896094
314850,Pavão,MG,2020,Empresa pública,8419.0,SE,0.6056538781327949,0.5328423803302055,0.0,0.0,0.0,,,
314860,Peçanha,MG,2020,Administração pública direta,17537.0,SE,,0.5702229571762559,2433724.4156430988,2144230.353520038,0.0,,,
314860,Peçanha,MG,2020,Sociedade de economia mista com administração pública,17537.0,SE,0.4966641957005189,,2433724.4156430988,2144230.353520038,0.0,7.017073615783771,5.6026053486913385,0.0
314870,Pedra Azul,MG,2020,Sociedade de economia mista com administração pública,24329.0,SE,0.729088741830737,0.6718730732870237,15015649.647447689,6070491.767235137,8301690.528033818,102.3516104237741,93.60436639401537,6.9384425993670105
314875,Pedra Bonita,MG,2020,Administração pública direta,7128.0,SE,0.43841189674523007,0.43799102132435463,0.0,0.0,0.0,,,
314880,Pedra do Anta,MG,2020,Sociedade de economia mista com administração pública,3005.0,SE,0.6772046589018302,,273102.24254380807,190940.22103792068,20736.59,18.52716472545757,9.081670549084858,6.900695507487521
314890,Pedra do Indaiá,MG,2020,Sociedade de economia mista com administração pública,3974.0,SE,0.5301962757926523,,193731.88726932128,115289.38143769327,0.0,5.944919476597886,4.289881731253145,0.0
314890,Pedra do Indaiá,MG,2020,Administração pública direta,3974.0,SE,,0.5032712632108707,193731.88726932128,115289.38143769327,0.0,,,
314900,Pedra Dourada,MG,2020,Administração pública direta,2532.0,SE,0.5936018957345972,0.5936018957345972,0.0,0.0,0.0,,,
314910,Pedralva,MG,2020,Sociedade de economia mista com administração pública,11146.0,SE,0.48752915844249056,0.4293917100305042,802518.8169971952,323930.1551193073,256279.88245119195,12.93322985824511,7.757938273820204,3.3572277050062804
314915,Pedras de Maria da Cruz,MG,2020,Sociedade de economia mista com administração pública,12212.0,SE,0.5133475270226007,0.10203078938748772,7415747.620213997,334431.51723155694,6933273.168444587,40.121595152309204,6.894498034719947,32.04307156894858
314920,Pedrinópolis,MG,2020,Sociedade de economia mista com administração pública,3643.0,SE,0.7323634367279714,,402922.64839339955,138134.28864513684,0.0,8.70863573977491,6.047565193521822,0.0
314920,Pedrinópolis,MG,2020,Administração pública direta,3643.0,SE,,0.8385945649190227,402922.64839339955,138134.28864513684,0.0,,,
314930,Pedro Leopoldo,MG,2020,Sociedade de economia mista com administração pública,64712.0,SE,0.8389170478427495,0.6256026702929904,67023911.88670042,14186355.422989741,50084372.55038495,19.155505624922736,10.47471937198665,6.12580309679812
314940,Pedro Teixeira,MG,2020,Administração pública direta,1806.0,SE,1.0,1.0,0.0,0.0,0.0,,,
314950,Pequeri,MG,2020,Sociedade de economia mista com administração pública,3330.0,SE,0.8372372372372372,,299465.537943707,182982.68488859982,6912.2,18.0877987987988,12.387516516516516,2.0757357357357358
314960,Pequi,MG,2020,Administração pública direta,4432.0,SE,0.9880415162454874,0.5798736462093863,0.0,0.0,0.0,,,
314970,Perdigão,MG,2020,Administração pública direta,11755.0,SE,,0.999234368353892,1127371.7573800378,851197.5808533515,6428.48,,,
314970,Perdigão,MG,2020,Sociedade de economia mista com administração pública,11755.0,SE,0.8139515099957465,,1127371.7573800378,851197.5808533515,6428.48,10.763532113994046,7.704445767758401,0.5468719693747341
314980,Perdizes,MG,2020,Administração pública direta,16321.0,SE,,1.0,939798.7109683021,585276.5337086641,0.0,,,
314980,Perdizes,MG,2020,Sociedade de economia mista com administração pública,16321.0,SE,0.6729979780650696,,939798.7109683021,585276.5337086641,0.0,8.295959193676858,6.067369646467741,0.0
314990,Perdões,MG,2020,Sociedade de economia mista com administração pública,21485.0,SE,0.8349546195019781,0.7425180358389574,14020003.209143177,1113433.8481158542,12198937.598939361,77.41938934140099,13.681272515708635,60.78466744240168
314995,Periquito,MG,2020,Sociedade de economia mista com administração pública,6773.0,SE,0.6520005905802451,,400990.795677661,249557.7420598585,0.0,8.784079433042965,6.593940646685368,0.0
314995,Periquito,MG,2020,Administração pública direta,6773.0,SE,,1.0,400990.795677661,249557.7420598585,0.0,,,
315000,Pescador,MG,2020,Administração pública direta,4256.0,SE,,0.9046052631578947,0.0,0.0,0.0,,,
315000,Pescador,MG,2020,Empresa pública,4256.0,SE,0.7283834586466166,,0.0,0.0,0.0,,,
315010,Piau,MG,2020,Administração pública direta,2733.0,SE,0.5879985364068789,0.5879985364068789,0.0,0.0,0.0,,,
315015,Piedade de Caratinga,MG,2020,Sociedade de economia mista com administração pública,8702.0,SE,0.6134222017926914,,381451.2905023926,261108.08509293664,0.0,8.151356010112618,6.496312341990348,0.0
315020,Piedade de Ponte Nova,MG,2020,Sociedade de economia mista com administração pública,4140.0,SE,0.7355072463768116,,291627.4698894609,208922.48693128722,0.0,8.21851690821256,6.197782608695652,0.0
315030,Piedade do Rio Grande,MG,2020,Sociedade de economia mista com administração pública,4466.0,SE,0.6820420958351993,,359024.5182403811,243759.18692651286,0.0,15.299811912225707,11.80897447380206,0.0
315030,Piedade do Rio Grande,MG,2020,Administração pública direta,4466.0,SE,,0.9923869234214062,359024.5182403811,243759.18692651286,0.0,,,
315040,Piedade dos Gerais,MG,2020,Sociedade de economia mista com administração pública,5009.0,SE,0.4547813934917149,,870072.219739951,744292.2795741032,0.0,7.476927530445199,5.629612697145139,0.0
315050,Pimenta,MG,2020,Autarquia,8688.0,SE,0.9783609576427256,0.8632596685082873,3671204.8392076953,201936.502401354,720192.5555834937,41.40791551565377,0.0,0.0
315053,Pingo-d Água,MG,2020,Administração pública direta,4986.0,SE,,0.933012434817489,301346.5727938399,194107.08093911048,0.0,,,
315053,Pingo-d Água,MG,2020,Sociedade de economia mista com administração pública,4986.0,SE,0.847573204973927,,301346.5727938399,194107.08093911048,0.0,10.821305655836342,8.546385880465303,0.0
315057,Pintópolis,MG,2020,Sociedade de economia mista com administração pública,7524.0,SE,0.34688995215311,,277020.8759549006,188069.78220676887,0.0,7.053276182881445,5.950309675704412,0.0
315060,Piracema,MG,2020,Administração pública direta,6398.0,SE,0.60737730540794,0.4115348546420757,0.0,0.0,0.0,,,
315070,Pirajuba,MG,2020,Sociedade de economia mista com administração pública,6348.0,SE,0.7246376811594203,0.7222747321991179,20973041.918607622,1322818.7642739587,19484023.07522363,154.04317737870196,77.21014807813485,74.26350504095778
315080,Piranga,MG,2020,Sociedade de economia mista com administração pública,17634.0,SE,0.3190994669388681,,472527.7933371614,297788.2984199536,19285.45,5.175239877509356,3.059190200748554,1.0936514687535444
315080,Piranga,MG,2020,Administração pública direta,17634.0,SE,,0.2835431552682318,472527.7933371614,297788.2984199536,19285.45,,,
315090,Piranguçu,MG,2020,Administração pública direta,5488.0,SE,,0.6328352769679301,306065.7020166581,201450.84499858576,0.0,,,
315090,Piranguçu,MG,2020,Sociedade de economia mista com administração pública,5488.0,SE,0.3412900874635568,,306065.7020166581,201450.84499858576,0.0,9.655845481049562,7.434987244897959,0.0
315100,Piranguinho,MG,2020,Sociedade de economia mista com administração pública,8640.0,SE,0.6148148148148148,,669808.1240835271,431384.7777695105,13824.39,16.562106481481482,11.98581712962963,1.6000451388888888
315100,Piranguinho,MG,2020,Administração pública direta,8640.0,SE,,0.6146990740740741,669808.1240835271,431384.7777695105,13824.39,,,
315110,Pirapetinga,MG,2020,Sociedade de economia mista com administração pública,10772.0,SE,0.7493501670998886,0.6837170441886372,3769718.677602811,3067627.8610611367,371201.8174834688,28.276200334199775,21.661864092090607,3.7438108057927963
315120,Pirapora,MG,2020,Autarquia,56640.0,SE,0.954343220338983,0.4642831920903955,11422449.581960237,5868693.785029,5119715.229329725,22.21154184322034,12.017743820621469,7.0706970338983055
315130,Piraúba,MG,2020,Administração pública direta,10759.0,SE,,0.9161632121944419,755228.3493145002,466859.45527056465,0.0,,,
315130,Piraúba,MG,2020,Sociedade de economia mista com administração pública,10759.0,SE,0.7366855655730087,,755228.3493145002,466859.45527056465,0.0,11.019743470582767,8.061199925643647,0.0
315140,Pitangui,MG,2020,Sociedade de economia mista com administração pública,28215.0,SE,0.8267233740917952,,1682992.7166778871,1064319.8233301654,0.0,8.862989544568492,6.575332624490519,0.0
315140,Pitangui,MG,2020,Administração pública direta,28215.0,SE,,1.0,1682992.7166778871,1064319.8233301654,0.0,,,
315150,Piumhi,MG,2020,Autarquia,34918.0,SE,0.8958989632854115,0.8958989632854115,16450543.758754034,7434195.922611056,5783557.660821543,41.564908070336216,0.0,0.0
315160,Planura,MG,2020,Sociedade de economia mista com administração pública,12292.0,SE,0.9325577611454605,,968740.695057803,607742.3860469476,0.0,11.001088512853888,7.845286365115522,0.0
315160,Planura,MG,2020,Administração pública direta,12292.0,SE,,0.9762447120078099,968740.695057803,607742.3860469476,0.0,,,
315170,Poço Fundo,MG,2020,Sociedade de economia mista com administração pública,16846.0,SE,0.5297993588982548,,901572.9204040301,578754.1706969895,6912.2,14.177623174640864,11.836950611421107,0.41031698919624837
315170,Poço Fundo,MG,2020,Administração pública direta,16846.0,SE,,0.5796628279710317,901572.9204040301,578754.1706969895,6912.2,,,
315180,Poços de Caldas,MG,2020,Autarquia,168641.0,SE,1.0,1.0,90471059.1459028,35989664.66545503,21550983.105347585,15.447522785087848,2.7274201410096004,4.282585373663581
315190,Pocrane,MG,2020,Autarquia,8359.0,SE,0.6838138533317383,0.6060533556645532,0.0,0.0,0.0,0.0,0.0,0.0
315200,Pompéu,MG,2020,Sociedade de economia mista com administração pública,32035.0,SE,0.785234899328859,,5877241.560438313,5089664.869087808,0.0,48.44808990167005,46.00122865615733,0.0
315200,Pompéu,MG,2020,Administração pública direta,32035.0,SE,,0.8489776806617761,5877241.560438313,5089664.869087808,0.0,,,
315210,Ponte Nova,MG,2020,Autarquia,59875.0,SE,1.0,1.0,35292736.37802453,15993229.389453147,6629008.442938861,109.92962004175365,33.88098822546973,49.166653695198335
315213,Ponto Chique,MG,2020,Administração pública direta,4283.0,SE,,0.21013308428671493,320537.39787037077,159345.71979332413,26020.2,,,
315213,Ponto Chique,MG,2020,Sociedade de economia mista com administração pública,4283.0,SE,0.5893065608218538,,320537.39787037077,159345.71979332413,26020.2,16.401146392715386,8.549789866915713,6.075227644174644
315217,Ponto dos Volantes,MG,2020,Empresa pública,12179.0,SE,0.38919451514902703,,0.0,669863.8833326623,6751912.250981229,,,
315220,Porteirinha,MG,2020,Sociedade de economia mista com administração pública,37864.0,SE,0.5258556940629622,0.19496091274033384,5460504.97934846,3511702.663864063,1004991.0493455977,28.92079547855483,20.784999735896893,5.73512729769702
315230,Porto Firme,MG,2020,Sociedade de economia mista com administração pública,11348.0,SE,0.4595523440253789,,796958.8081148581,525253.1961861008,110595.15,17.104247444483608,5.564941839971801,9.745783397955586
315240,Poté,MG,2020,Sociedade de economia mista com administração pública,16616.0,SE,0.4703899855560905,0.3813192103996148,2000449.1901318918,707108.1196508517,536364.8327603159,17.026386615310543,8.302098579682236,7.455272026961964
315240,Poté,MG,2020,Empresa pública,16616.0,SE,0.10784785748675975,0.06210881078478575,2000449.1901318918,707108.1196508517,536364.8327603159,,,
315250,Pouso Alegre,MG,2020,Sociedade de economia mista com administração pública,152549.0,SE,0.8831064117103357,0.878026076867105,56446270.14707924,9271806.797224712,41849764.312731825,47.744213072520964,13.855436023834965,30.770454476922165
315270,Prados,MG,2020,Sociedade de economia mista com administração pública,9080.0,SE,0.702863436123348,0.6893171806167401,7730252.653609376,388183.53898109903,7063926.461377072,20.419337004405286,12.071052863436124,5.794007709251101
315280,Prata,MG,2020,Sociedade de economia mista com administração pública,28017.0,SE,0.6797301638291038,,4022829.0980137605,3388962.9838817534,0.0,9.478957775636221,6.86671413784488,0.0
315280,Prata,MG,2020,Administração pública direta,28017.0,SE,,0.7852375343541421,4022829.0980137605,3388962.9838817534,0.0,,,
315290,Pratápolis,MG,2020,Administração pública direta,8566.0,SE,0.8171842166705581,0.796054167639505,0.0,0.0,0.0,,,
315300,Pratinha,MG,2020,Administração pública direta,3631.0,SE,0.5386945744973837,0.5386945744973837,0.0,0.0,0.0,,,
315310,Presidente Bernardes,MG,2020,Sociedade de economia mista com administração pública,5341.0,SE,0.308743680958622,0.26474442988204455,423746.2366251064,274104.89054150536,109894.15475477744,6.916511889159333,4.5402827185920245,1.148318666916308
315320,Presidente Juscelino,MG,2020,Administração pública direta,3606.0,SE,,0.47975596228508044,1244321.302465295,109875.34041800964,1055726.144550423,,,
315320,Presidente Juscelino,MG,2020,Sociedade de economia mista com administração pública,3606.0,SE,0.5013865779256794,,1244321.302465295,109875.34041800964,1055726.144550423,8.16251247920133,6.575493621741542,0.0
315330,Presidente Kubitschek,MG,2020,Administração pública direta,3001.0,SE,0.6891036321226258,0.688103965344885,0.0,0.0,0.0,,,
315340,Presidente Olegário,MG,2020,Sociedade de economia mista com administração pública,19627.0,SE,0.7068324247210476,,1235346.9797436204,809409.6268413254,0.0,8.392202578081216,5.958646252611199,0.0
315340,Presidente Olegário,MG,2020,Administração pública direta,19627.0,SE,,0.6724919753400928,1235346.9797436204,809409.6268413254,0.0,,,
315350,Alto Jequitibá,MG,2020,Administração pública direta,8301.0,SE,,1.0,486880.89309150167,332654.60792178626,0.0,,,
315350,Alto Jequitibá,MG,2020,Sociedade de economia mista com administração pública,8301.0,SE,0.47187085893265873,,486880.89309150167,332654.60792178626,0.0,7.120286712444284,5.399820503553789,0.0
315360,Prudente de Morais,MG,2020,Sociedade de economia mista com administração pública,10834.0,SE,0.851670666420528,0.5256599593871146,14857957.76427499,2587094.9665598143,11864117.627632055,30.454345578733616,14.332363854532028,13.333028429019752
315370,Quartel Geral,MG,2020,Sociedade de economia mista com administração pública,3584.0,SE,0.76953125,0.19001116071428573,395858.48435079126,173745.94410966933,91318.75305680261,39.00963727678572,12.977025669642858,23.317594866071428
315380,Queluzito,MG,2020,Administração pública direta,1943.0,SE,0.6690684508492023,0.5095213587236233,0.0,0.0,0.0,,,
315390,Raposos,MG,2020,Sociedade de economia mista com administração pública,16429.0,SE,0.8500821717694321,0.708138048572646,31606785.17641234,4129843.2399647636,26748064.259938426,17.890155822022034,13.95777040598941,1.2871087710755371
315400,Raul Soares,MG,2020,Autarquia,23711.0,SE,0.968875205600776,0.7750832946733583,4855125.856209812,3839578.6021887516,206484.7569204961,31.78100248829657,25.51449411665472,0.5300071696680866
315410,Recreio,MG,2020,Autarquia,10520.0,SE,0.999809885931559,0.8807984790874525,990565.2469577198,499226.0397383639,277987.100871103,6.251247148288973,4.759651140684411,1.4915960076045627
315415,Reduto,MG,2020,Administração pública direta,7201.0,SE,0.9287598944591029,0.6665740869323705,0.0,0.0,0.0,,,
315420,Resende Costa,MG,2020,Sociedade de economia mista com administração pública,11540.0,SE,0.7357019064124783,0.3168110918544194,8398007.177116508,993143.0520121186,7100155.009633829,108.72579896013865,28.059614384748702,77.67330849220104
315430,Resplendor,MG,2020,Sociedade de economia mista com administração pública,17396.0,SE,0.5959990802483329,0.4533800873764084,7737080.965927791,3507418.01862631,3707514.6505653644,44.27825017245343,36.25596114049206,5.83595596688894
